nom_estab,codigo_act,nom_act,alcaldia,lat,lon
FUNDACION CASA ALIANZA MEXICO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Xochimilco,19.2600561,-99.11563671
FUNDACION CLARA MORENO Y MIRAMON,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.39062401,-99.17942753
FUNDACION DAR Y AMAR DAYA IAP,623991,Orfanatos y otras residencias de asistencia social del sector privado,Cuajimalpa de Morelos,19.35381713,-99.30144617
FUNDACION DE NIÃOS PACO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Venustiano Carranza,19.43986873,-99.10219164
FUNDACION FAMILIAR INFANTIL IAP,623991,Orfanatos y otras residencias de asistencia social del sector privado,Ãlvaro ObregÃ³n,19.37615938,-99.19500936
FUNDACION INFANTIL RONAL MC DONALD,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.27655168,-99.17818351
FUNDACION PAIDI,623991,Orfanatos y otras residencias de asistencia social del sector privado,Azcapotzalco,19.47764994,-99.19283513
FUNDACION PAIDI,623991,Orfanatos y otras residencias de asistencia social del sector privado,Azcapotzalco,19.47748709,-99.19249291
FUNDACION PARA EL SERVICIO CASA HOGAR,623991,Orfanatos y otras residencias de asistencia social del sector privado,La Magdalena Contreras,19.310959,-99.23009472
FUNDACION PRO NIÃOS DE LA CALLE,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.44079851,-99.16648124
FUNDACION PRO NINOS DE LA CALLE,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.45179029,-99.14731183
FUNDACION SAN FELIPE DE JESUS,623991,Orfanatos y otras residencias de asistencia social del sector privado,Miguel Hidalgo,19.40002158,-99.1870532
FUNDACION SUMANDO POR TI,623991,Orfanatos y otras residencias de asistencia social del sector privado,Xochimilco,19.27804497,-99.13381213
FUNDACION UNNIDO QUINTA CARMELITA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Xochimilco,19.27342476,-99.14118785
FUNDACIONESTANCIA SAGRADO CORAZON DE JESUS IAP,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.19580896,-99.14526654
GRANJA PARA NIÃAS ESPERANZA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.39389979,-99.18370157
HERMANOS MISIONEROS DE LA CARIDAD,623991,Orfanatos y otras residencias de asistencia social del sector privado,Cuajimalpa de Morelos,19.34430359,-99.27674211
HOGAR DE LA JOVEN VICENTA MA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.36936901,-99.18485036
HOGAR DE NIÃOS Y CUERPO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Ãlvaro ObregÃ³n,19.33911427,-99.23238803
HOGAR PARA MADRES SOLTERAS,623991,Orfanatos y otras residencias de asistencia social del sector privado,Miguel Hidalgo,19.40509468,-99.18702568
HOGAR Y FUTURO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Ãlvaro ObregÃ³n,19.32700633,-99.26921859
HOGARES CALAZANS,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.26990234,-99.17544833
HOGARES PROVIDENCIA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztacalco,19.3994166,-99.12760821
HOGARES PROVIDENCIA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.3627855,-99.16840251
HOGARES PROVIDENCIA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.39334964,-99.14081866
HOGARES PROVIDENCIA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.39410199,-99.14502978
HOGARES PROVIDENCIA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.39555716,-99.14140084
IGLESIA CUERPO 2 MEXICO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Venustiano Carranza,19.44914531,-99.09427945
IGLESIA CUERPO NUMERO 5,623991,Orfanatos y otras residencias de asistencia social del sector privado,Miguel Hidalgo,19.45616583,-99.20526013
INSTITUCION ALEGRIAS,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztapalapa,19.37207028,-99.13211026
INSTITUTO INEDIN,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.40753908,-99.1725138
INSTITUTO PRONIÃEZ MEXICANA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztacalco,19.39278656,-99.06290478
INSTITUTO SOCIAL NUESTRA SEÃORA DEL PILAR,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.29574861,-99.16562713
INTERNADO INFANTIL GUADALUPANO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztapalapa,19.32485585,-99.08929383
INTERNADO SANTO TOMAS DE AQUINO,623991,Orfanatos y otras residencias de asistencia social del sector privado,Azcapotzalco,19.47384619,-99.1872455
MATER FILIUS,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.44099123,-99.16129255
MINISTERIOS DE AMOR IZTAPALAPA ALMACEN,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztapalapa,19.31498859,-99.08916666
NUESTRA SEÃORA DE LOURDES,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.28777697,-99.16268235
OFICINA ADMINISTRATIVA MINISTERIO DE AMOR,623991,Orfanatos y otras residencias de asistencia social del sector privado,Benito JuÃ¡rez,19.37088377,-99.18203301
ORFANATORIO LA PAZ,623991,Orfanatos y otras residencias de asistencia social del sector privado,Gustavo A. Madero,19.48534456,-99.10944605
PACO IAP,623991,Orfanatos y otras residencias de asistencia social del sector privado,Venustiano Carranza,19.43946593,-99.10290506
PENTATHLON DEPORTIVO MILITARIZADO UNIVERSITARIO,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.43572685,-99.15853207
PENTATHLON DEPORTIVO MILITARIZADO UNIVERSITARIO,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.43610563,-99.1583649
PENTATHLON DEPORTIVO MILITARIZADO UNIVERSITARIO,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.43590485,-99.15845351
PENTATHLON UNIVERSITARIO INTERNADO SECC B,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.44743106,-99.16404049
PRO LABORE DEI SUMANDO AMOR,623991,Orfanatos y otras residencias de asistencia social del sector privado,Gustavo A. Madero,19.4881022,-99.11799534
PROYECTO SALESIANO CHAVOS DE DON BOSCO,623991,Orfanatos y otras residencias de asistencia social del sector privado,TlÃ¡huac,19.3161261,-98.96599184
REFUGIO DE RESTAURACION,623991,Orfanatos y otras residencias de asistencia social del sector privado,Ãlvaro ObregÃ³n,19.3930891,-99.19515078
RESIDENCIA HOGAR JOSE BARROSO CHAVEZ,623991,Orfanatos y otras residencias de asistencia social del sector privado,Iztapalapa,19.36619866,-99.12735542
RESIDENCIAS ESCOLARES PARMENIA  ,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.29410294,-99.17296128
SERVICIO DE EDUCACION Y DESARROLLO A LA COMUNIDAD,623991,Orfanatos y otras residencias de asistencia social del sector privado,La Magdalena Contreras,19.31713788,-99.22564468
VOLUNTARIAS VICENTINAS ALBERGUE LA ESPERANZA,623991,Orfanatos y otras residencias de asistencia social del sector privado,Tlalpan,19.29526738,-99.1614939
YOLIA NIÃAS DE LA CALLE,623991,Orfanatos y otras residencias de asistencia social del sector privado,CuauhtÃ©moc,19.45331235,-99.15681759
YOLIA NIÃAS DE LA CALLE,623991,Orfanatos y otras residencias de asistencia social del sector privado,Ãlvaro ObregÃ³n,19.37261684,-99.21443055
